Flight,File name,Latitude (GDA94) (deg),Longitude (GDA94) (deg),Ellipsoid height (GDA94) (m),RMS Error North (m),RMS Error East (m),RMS Error Up (m)
6,100_0006_0154.JPG,-38.73444216,143.68645477,99.349,0.018,0.014,0.035
6,100_0006_0155.JPG,-38.73468927,143.68633250,99.210,0.017,0.013,0.034
6,100_0006_0156.JPG,-38.73493743,143.68621028,98.962,0.015,0.012,0.031
6,100_0006_0157.JPG,-38.73518968,143.68608681,99.153,0.013,0.010,0.026
6,100_0006_0158.JPG,-38.73543931,143.68596716,99.262,0.010,0.008,0.021
6,100_0006_0159.JPG,-38.73569154,143.68584563,99.039,0.009,0.007,0.020
6,100_0006_0160.JPG,-38.73594083,143.68572411,99.207,0.010,0.008,0.022
6,100_0006_0161.JPG,-38.73614162,143.68561992,98.943,0.014,0.010,0.027
6,100_0006_0162.JPG,-38.73629375,143.68529874,98.966,0.017,0.013,0.033
6,100_0006_0163.JPG,-38.73643164,143.68500884,98.996,0.018,0.014,0.035
6,100_0006_0164.JPG,-38.73656653,143.68472394,99.184,0.018,0.014,0.035
6,100_0006_0165.JPG,-38.73658489,143.68467560,99.220,0.017,0.013,0.033
6,100_0006_0166.JPG,-38.73630932,143.68479716,98.169,0.013,0.010,0.026
6,100_0006_0167.JPG,-38.73605629,143.68493002,98.630,0.010,0.008,0.022
6,100_0006_0168.JPG,-38.73580640,143.68505090,99.235,0.010,0.008,0.019
6,100_0006_0169.JPG,-38.73555634,143.68517166,99.383,0.010,0.008,0.021
6,100_0006_0170.JPG,-38.73530603,143.68529366,99.809,0.013,0.010,0.026
6,100_0006_0171.JPG,-38.73505543,143.68541587,99.946,0.015,0.012,0.030
6,100_0006_0172.JPG,-38.73480197,143.68553804,100.132,0.017,0.013,0.034
6,100_0006_0173.JPG,-38.73456414,143.68565835,100.624,0.018,0.014,0.035
6,100_0006_0174.JPG,-38.73454722,143.68566135,100.620,0.018,0.014,0.035
6,100_0006_0175.JPG,-38.73469683,143.68533201,99.907,0.015,0.012,0.030
6,100_0006_0176.JPG,-38.73483156,143.68503705,99.977,0.013,0.010,0.026
6,100_0006_0177.JPG,-38.73496240,143.68475416,99.959,0.010,0.008,0.023
6,100_0006_0178.JPG,-38.73498358,143.68471782,99.919,0.010,0.008,0.020
6,100_0006_0179.JPG,-38.73525980,143.68458568,99.180,0.010,0.008,0.022
6,100_0006_0180.JPG,-38.73550845,143.68446434,99.168,0.013,0.010,0.026
6,100_0006_0181.JPG,-38.73575791,143.68434180,99.292,0.015,0.012,0.030
6,100_0006_0182.JPG,-38.73600894,143.68421898,99.315,0.017,0.013,0.034
6,100_0006_0183.JPG,-38.73625756,143.68409831,99.025,0.018,0.014,0.035
6,100_0006_0184.JPG,-38.73644286,143.68400177,98.846,0.017,0.013,0.033
6,100_0006_0185.JPG,-38.73620277,143.68377958,98.274,0.014,0.010,0.027
6,100_0006_0186.JPG,-38.73598398,143.68358274,99.026,0.011,0.008,0.022
6,100_0006_0187.JPG,-38.73591475,143.68352761,99.330,0.010,0.007,0.020
6,100_0006_0188.JPG,-38.73564348,143.68365782,98.337,0.011,0.009,0.022
