Flight,File name,Easting (m),Northing (m),Orthometric height (m),RMS Error North (m),RMS Error East (m),RMS Error Up (m)
8,100_0029_0083.JPG,734318.429,5709535.872,102.116,0.012,0.011,0.034
8,100_0029_0084.JPG,734324.125,5709569.053,102.125,0.016,0.013,0.044
8,100_0029_0085.JPG,734325.176,5709578.228,101.875,0.020,0.016,0.052
8,100_0029_0086.JPG,734291.598,5709560.266,101.930,0.021,0.018,0.056
8,100_0029_0087.JPG,734266.814,5709545.648,102.157,0.019,0.016,0.051
8,100_0029_0088.JPG,734261.665,5709509.570,101.955,0.014,0.012,0.039
8,100_0029_0089.JPG,734255.561,5709474.440,102.303,0.011,0.010,0.032
8,100_0029_0090.JPG,734249.686,5709439.872,102.256,0.011,0.008,0.031
8,100_0029_0091.JPG,734243.728,5709405.737,102.331,0.011,0.010,0.031
8,100_0029_0092.JPG,734241.766,5709397.439,102.101,0.013,0.011,0.041
8,100_0029_0093.JPG,734208.283,5709381.484,101.949,0.018,0.015,0.049
8,100_0029_0094.JPG,734184.550,5709369.753,102.085,0.021,0.018,0.055
8,100_0029_0095.JPG,734191.124,5709408.514,102.085,0.019,0.016,0.051
8,100_0029_0096.JPG,734196.806,5709442.786,102.107,0.017,0.014,0.044
8,100_0029_0097.JPG,734202.484,5709477.212,102.114,0.014,0.012,0.036
8,100_0029_0098.JPG,734208.006,5709509.161,102.166,0.011,0.009,0.030
8,100_0029_0099.JPG,734208.317,5709513.619,102.035,0.010,0.009,0.029
8,100_0029_0100.JPG,734174.840,5709496.221,102.047,0.013,0.011,0.038
8,100_0029_0101.JPG,734149.728,5709481.019,102.231,0.018,0.015,0.049
8,100_0029_0102.JPG,734144.881,5709445.281,102.062,0.021,0.018,0.055
8,100_0029_0103.JPG,734138.736,5709410.255,102.310,0.020,0.017,0.054
8,100_0029_0104.JPG,734132.733,5709375.764,102.260,0.018,0.016,0.049
8,100_0029_0105.JPG,734126.903,5709343.020,102.231,0.014,0.012,0.039
8,100_0029_0106.JPG,734124.220,5709342.384,101.974,0.014,0.012,0.038
8,100_0029_0107.JPG,734090.936,5709331.822,102.063,0.011,0.009,0.030
8,100_0029_0108.JPG,734071.154,5709325.629,102.216,0.011,0.010,0.031
8,100_0029_0109.JPG,734077.650,5709364.516,102.138,0.017,0.014,0.044
8,100_0029_0110.JPG,734083.378,5709398.941,102.192,0.019,0.016,0.051
8,100_0029_0111.JPG,734089.048,5709432.809,102.232,0.021,0.018,0.055
8,100_0029_0112.JPG,734091.364,5709449.125,102.041,0.022,0.018,0.060
8,100_0029_0113.JPG,734057.910,5709431.928,102.065,0.018,0.015,0.062
8,100_0029_0114.JPG,734032.948,5709416.479,102.215,0.012,0.010,0.032
8,100_0029_0115.JPG,734028.251,5709380.608,102.119,0.011,0.010,0.032
8,100_0029_0116.JPG,734022.142,5709345.752,102.373,0.014,0.011,0.038
8,100_0029_0117.JPG,734015.634,5709311.559,102.419,0.017,0.014,0.044
8,100_0029_0118.JPG,734014.006,5709305.777,102.234,0.018,0.016,0.049
8,100_0029_0119.JPG,733978.495,5709294.768,102.059,0.022,0.018,0.070
8,100_0029_0120.JPG,733958.978,5709288.766,102.136,0.020,0.017,0.053
8,100_0029_0121.JPG,733965.421,5709327.647,102.109,0.015,0.013,0.041
8,100_0029_0122.JPG,733971.113,5709361.745,102.163,0.012,0.011,0.033
8,100_0029_0123.JPG,733976.526,5709393.734,102.184,0.010,0.009,0.030
8,100_0029_0124.JPG,733976.561,5709397.785,102.018,0.010,0.009,0.028
8,100_0029_0125.JPG,733938.871,5709391.666,102.158,0.015,0.013,0.047
8,100_0029_0126.JPG,733922.427,5709388.017,102.261,0.018,0.015,0.049
8,100_0029_0127.JPG,733916.998,5709351.848,102.057,0.021,0.018,0.055
8,100_0029_0128.JPG,733910.920,5709316.959,102.323,0.022,0.018,0.056
8,100_0029_0129.JPG,733904.596,5709282.718,102.376,0.018,0.015,0.049
8,100_0029_0130.JPG,733903.228,5709277.795,102.107,0.016,0.014,0.047
8,100_0029_0131.JPG,733882.141,5709310.670,102.097,0.011,0.009,0.030
8,100_0029_0132.JPG,733864.054,5709338.206,102.134,0.010,0.009,0.029
8,100_0029_0133.JPG,733861.870,5709342.820,101.974,0.010,0.010,0.030
8,100_0029_0134.JPG,733867.799,5709377.683,102.135,0.017,0.015,0.047
8,100_0029_0135.JPG,733868.083,5709378.298,102.109,0.018,0.016,0.049
8,100_0029_0136.JPG,733874.595,5709341.074,102.186,0.022,0.018,0.057
8,100_0029_0137.JPG,733878.745,5709316.714,102.332,0.020,0.017,0.052
8,100_0029_0138.JPG,733917.450,5709310.730,102.072,0.016,0.014,0.042
8,100_0029_0139.JPG,733951.487,5709305.052,102.240,0.013,0.011,0.034
8,100_0029_0140.JPG,733984.453,5709299.400,102.366,0.009,0.009,0.028
8,100_0029_0141.JPG,733991.104,5709298.701,102.095,0.009,0.008,0.027
8,100_0029_0142.JPG,734027.695,5709311.029,102.059,0.012,0.010,0.033
8,100_0029_0143.JPG,734060.669,5709321.811,102.227,0.016,0.013,0.042
8,100_0029_0144.JPG,734091.921,5709331.990,102.258,0.019,0.016,0.050
8,100_0029_0145.JPG,734096.239,5709333.839,102.014,0.021,0.018,0.055
8,100_0029_0146.JPG,734058.426,5709340.604,102.089,0.024,0.018,0.061
8,100_0029_0147.JPG,734023.511,5709346.067,102.329,0.020,0.016,0.056
8,100_0029_0148.JPG,733989.436,5709351.762,102.290,0.016,0.014,0.052
8,100_0029_0149.JPG,733954.958,5709357.400,102.239,0.013,0.011,0.037
8,100_0029_0150.JPG,733920.433,5709363.145,102.238,0.011,0.010,0.032
8,100_0029_0151.JPG,733886.124,5709368.795,102.191,0.010,0.009,0.035
8,100_0029_0152.JPG,733852.526,5709374.032,102.322,0.013,0.011,0.036
8,100_0029_0153.JPG,733846.873,5709375.372,101.912,0.016,0.013,0.042
8,100_0029_0154.JPG,733885.875,5709382.313,102.076,0.020,0.017,0.053
8,100_0029_0155.JPG,733919.513,5709388.150,102.202,0.021,0.018,0.055
8,100_0029_0156.JPG,733953.736,5709394.160,102.273,0.020,0.017,0.053
8,100_0029_0157.JPG,733988.157,5709400.078,102.375,0.018,0.016,0.049
8,100_0029_0158.JPG,734003.113,5709402.454,102.181,0.016,0.014,0.044
8,100_0029_0159.JPG,734040.660,5709396.222,102.114,0.012,0.010,0.032
8,100_0029_0160.JPG,734074.976,5709390.411,102.267,0.010,0.009,0.027
8,100_0029_0161.JPG,734109.110,5709384.865,102.242,0.010,0.009,0.028
8,100_0029_0162.JPG,734143.753,5709379.122,102.246,0.013,0.011,0.035
8,100_0029_0163.JPG,734177.526,5709373.364,102.283,0.016,0.014,0.043
8,100_0029_0164.JPG,734189.678,5709371.879,101.954,0.019,0.016,0.049
8,100_0029_0165.JPG,734223.911,5709389.374,102.066,0.021,0.018,0.055
8,100_0029_0166.JPG,734254.584,5709404.646,102.187,0.022,0.018,0.055
8,100_0029_0167.JPG,734266.914,5709411.226,102.073,0.021,0.016,0.053
8,100_0029_0168.JPG,734228.902,5709418.080,102.039,0.013,0.011,0.038
8,100_0029_0169.JPG,734194.264,5709423.481,102.273,0.012,0.010,0.034
8,100_0029_0170.JPG,734159.873,5709429.126,102.310,0.011,0.010,0.040
8,100_0029_0171.JPG,734125.231,5709434.947,102.250,0.014,0.010,0.038
8,100_0029_0172.JPG,734091.434,5709440.413,102.272,0.015,0.013,0.048
8,100_0029_0173.JPG,734079.545,5709442.699,101.899,0.019,0.016,0.050
8,100_0029_0174.JPG,734113.722,5709461.787,102.042,0.021,0.018,0.056
8,100_0029_0175.JPG,734143.607,5709478.231,102.188,0.021,0.018,0.068
8,100_0029_0176.JPG,734153.250,5709483.168,102.086,0.019,0.016,0.059
8,100_0029_0177.JPG,734191.375,5709476.921,102.166,0.014,0.012,0.038
8,100_0029_0178.JPG,734225.496,5709471.260,102.290,0.011,0.009,0.031
8,100_0029_0179.JPG,734260.240,5709465.489,102.252,0.010,0.009,0.033
8,100_0029_0180.JPG,734294.556,5709459.797,102.264,0.011,0.010,0.030
8,100_0029_0181.JPG,734328.829,5709454.151,102.256,0.014,0.012,0.037
8,100_0029_0182.JPG,734347.762,5709451.360,101.933,0.017,0.015,0.046
8,100_0029_0183.JPG,734382.291,5709468.942,101.984,0.021,0.018,0.055
8,100_0029_0184.JPG,734412.944,5709484.256,102.042,0.025,0.019,0.062
8,100_0029_0185.JPG,734425.134,5709490.743,101.939,0.020,0.017,0.053
8,100_0029_0186.JPG,734387.696,5709497.654,102.014,0.015,0.013,0.042
8,100_0029_0187.JPG,734352.287,5709502.889,102.152,0.012,0.010,0.037
8,100_0029_0188.JPG,734318.106,5709508.490,102.191,0.011,0.011,0.035
8,100_0029_0189.JPG,734283.521,5709514.152,102.266,0.011,0.009,0.031
8,100_0029_0190.JPG,734248.741,5709519.923,102.243,0.014,0.012,0.038
8,100_0029_0191.JPG,734226.870,5709523.868,102.004,0.018,0.016,0.048
8,100_0029_0192.JPG,734261.533,5709543.199,102.045,0.021,0.018,0.055
8,100_0029_0193.JPG,734290.913,5709559.379,102.175,0.021,0.018,0.054
8,100_0029_0194.JPG,734300.792,5709564.350,102.094,0.019,0.017,0.050
8,100_0029_0195.JPG,734338.865,5709558.128,102.211,0.015,0.013,0.040
8,100_0029_0196.JPG,734373.424,5709552.348,102.378,0.012,0.010,0.035
8,100_0029_0197.JPG,734407.745,5709546.716,102.288,0.010,0.009,0.027
8,100_0029_0198.JPG,734442.239,5709541.198,102.216,0.010,0.009,0.029
8,100_0029_0199.JPG,734476.399,5709535.645,102.170,0.013,0.011,0.035
8,100_0029_0200.JPG,734506.035,5709531.092,102.020,0.018,0.015,0.046
8,100_0029_0201.JPG,734540.836,5709548.839,102.079,0.021,0.018,0.054
8,100_0029_0202.JPG,734571.119,5709563.949,102.219,0.023,0.018,0.057
8,100_0029_0203.JPG,734583.443,5709570.546,102.029,0.021,0.017,0.053
8,100_0029_0204.JPG,734545.845,5709577.629,102.093,0.016,0.013,0.043
8,100_0029_0205.JPG,734510.720,5709582.861,102.249,0.011,0.010,0.031
8,100_0029_0206.JPG,734476.025,5709588.484,102.202,0.011,0.011,0.037
8,100_0029_0207.JPG,734441.425,5709594.133,102.215,0.012,0.010,0.032
8,100_0029_0208.JPG,734407.254,5709599.708,102.196,0.017,0.014,0.062
8,100_0029_0209.JPG,734375.249,5709604.855,102.162,0.018,0.016,0.049
8,100_0029_0210.JPG,734374.360,5709605.537,101.892,0.019,0.017,0.052
8,100_0029_0211.JPG,734408.764,5709624.682,102.031,0.021,0.018,0.056
8,100_0029_0212.JPG,734438.639,5709641.008,102.179,0.021,0.017,0.056
8,100_0029_0213.JPG,734448.302,5709645.853,102.078,0.019,0.016,0.048
8,100_0029_0214.JPG,734486.374,5709639.595,102.162,0.014,0.012,0.036
8,100_0029_0215.JPG,734520.786,5709633.773,102.278,0.011,0.009,0.029
8,100_0029_0216.JPG,734555.140,5709628.124,102.269,0.010,0.009,0.029
8,100_0029_0217.JPG,734589.385,5709622.527,102.208,0.011,0.010,0.031
8,100_0029_0218.JPG,734624.156,5709616.816,102.138,0.015,0.012,0.039
8,100_0029_0219.JPG,734656.966,5709611.116,102.140,0.018,0.015,0.048
8,100_0029_0220.JPG,734664.181,5709610.603,101.935,0.020,0.017,0.051
8,100_0029_0221.JPG,734698.941,5709628.248,102.052,0.021,0.018,0.055
8,100_0029_0222.JPG,734729.347,5709643.381,102.211,0.022,0.018,0.055
8,100_0029_0223.JPG,734741.524,5709649.889,102.093,0.019,0.016,0.049
8,100_0029_0224.JPG,734704.093,5709657.068,102.084,0.013,0.012,0.034
8,100_0029_0225.JPG,734668.793,5709662.163,102.273,0.011,0.009,0.031
8,100_0029_0226.JPG,734634.228,5709667.751,102.271,0.011,0.010,0.031
8,100_0029_0227.JPG,734599.753,5709673.430,102.164,0.014,0.011,0.037
8,100_0029_0228.JPG,734565.648,5709679.044,102.098,0.017,0.014,0.045
8,100_0029_0229.JPG,734531.710,5709684.475,102.300,0.021,0.017,0.052
8,100_0029_0230.JPG,734521.542,5709686.530,101.926,0.021,0.018,0.057
8,100_0029_0231.JPG,734555.817,5709705.824,101.983,0.020,0.018,0.054
8,100_0029_0232.JPG,734585.329,5709722.271,102.135,0.018,0.015,0.048
8,100_0029_0233.JPG,734594.622,5709727.067,102.053,0.015,0.013,0.041
8,100_0029_0234.JPG,734632.776,5709720.668,102.151,0.011,0.009,0.029
8,100_0029_0235.JPG,734666.752,5709714.943,102.232,0.010,0.009,0.029
8,100_0029_0236.JPG,734701.637,5709709.238,102.253,0.012,0.010,0.031
8,100_0029_0237.JPG,734735.760,5709703.657,102.238,0.015,0.012,0.039
8,100_0029_0238.JPG,734770.033,5709697.896,102.194,0.018,0.015,0.046
8,100_0029_0239.JPG,734804.933,5709692.235,102.256,0.020,0.017,0.053
8,100_0029_0240.JPG,734825.907,5709688.953,101.968,0.021,0.018,0.056
8,100_0029_0241.JPG,734860.838,5709705.409,102.048,0.020,0.017,0.051
8,100_0029_0242.JPG,734892.136,5709719.543,102.231,0.017,0.015,0.045
8,100_0029_0243.JPG,734908.859,5709727.517,101.979,0.015,0.012,0.042
8,100_0029_0244.JPG,734871.160,5709734.493,102.150,0.011,0.011,0.039
8,100_0029_0245.JPG,734836.190,5709739.878,102.261,0.013,0.011,0.034
8,100_0029_0246.JPG,734802.231,5709745.554,102.202,0.017,0.014,0.053
8,100_0029_0247.JPG,734767.684,5709751.336,102.176,0.020,0.016,0.051
8,100_0029_0248.JPG,734733.018,5709756.927,102.224,0.022,0.018,0.059
8,100_0029_0249.JPG,734698.920,5709762.702,102.163,0.023,0.019,0.062
8,100_0029_0250.JPG,734671.475,5709767.362,102.015,0.020,0.017,0.051
8,100_0029_0251.JPG,734709.952,5709775.756,102.120,0.014,0.012,0.038
8,100_0029_0252.JPG,734743.967,5709783.105,102.227,0.012,0.010,0.030
8,100_0029_0253.JPG,734777.734,5709790.420,102.240,0.010,0.009,0.026
8,100_0029_0254.JPG,734809.327,5709797.223,102.220,0.012,0.010,0.031
8,100_0029_0255.JPG,734813.968,5709796.590,102.091,0.013,0.011,0.033
8,100_0029_0256.JPG,734848.635,5709790.832,102.149,0.016,0.014,0.042
8,100_0029_0257.JPG,734882.459,5709785.225,102.180,0.019,0.017,0.049
8,100_0029_0258.JPG,734917.185,5709779.453,102.204,0.021,0.018,0.054
8,100_0029_0259.JPG,734951.316,5709773.825,102.210,0.021,0.018,0.054
8,100_0029_0260.JPG,734985.684,5709768.094,102.204,0.020,0.017,0.052
8,100_0029_0261.JPG,735017.638,5709762.568,102.132,0.017,0.014,0.049
8,100_0029_0262.JPG,735020.175,5709763.002,101.900,0.015,0.013,0.044
8,100_0029_0263.JPG,735017.250,5709800.921,102.086,0.011,0.009,0.032
8,100_0029_0264.JPG,735015.433,5709815.732,102.100,0.011,0.009,0.030
8,100_0029_0265.JPG,734979.077,5709821.680,102.224,0.017,0.014,0.049
9,100_0030_0001.JPG,735974.178,5710115.443,100.942,0.036,0.029,0.057
9,100_0030_0002.JPG,735968.253,5710151.466,100.949,0.027,0.021,0.044
9,100_0030_0003.JPG,735962.509,5710182.361,101.001,0.022,0.018,0.039
9,100_0030_0004.JPG,735956.724,5710213.564,100.999,0.018,0.015,0.038
9,100_0030_0005.JPG,735952.503,5710233.411,100.873,0.014,0.012,0.027
9,100_0030_0006.JPG,735919.680,5710246.073,100.868,0.060,0.049,0.097
9,100_0030_0007.JPG,735896.145,5710254.346,100.883,0.051,0.043,0.096
9,100_0030_0008.JPG,735903.025,5710220.559,100.864,0.042,0.034,0.069
9,100_0030_0009.JPG,735908.677,5710188.620,101.026,0.037,0.031,0.070
9,100_0030_0010.JPG,735914.274,5710157.368,101.068,0.032,0.026,0.052
9,100_0030_0011.JPG,735919.985,5710126.180,101.173,0.027,0.022,0.047
9,100_0030_0012.JPG,735921.927,5710111.818,100.895,0.022,0.025,0.059
9,100_0030_0013.JPG,735886.902,5710116.784,100.872,0.015,0.020,0.055
9,100_0030_0014.JPG,735867.879,5710119.761,101.050,0.012,0.010,0.025
9,100_0030_0015.JPG,735861.313,5710155.291,100.887,0.054,0.046,0.100
9,100_0030_0016.JPG,735855.425,5710185.853,101.010,0.049,0.040,0.075
9,100_0030_0017.JPG,735849.488,5710216.927,100.987,0.044,0.035,0.068
9,100_0030_0018.JPG,735843.567,5710248.188,101.037,0.039,0.031,0.061
9,100_0030_0019.JPG,735839.522,5710266.648,100.849,0.033,0.026,0.052
9,100_0030_0020.JPG,735804.455,5710273.111,100.947,0.024,0.019,0.041
9,100_0030_0021.JPG,735785.236,5710275.944,100.977,0.018,0.020,0.047
9,100_0030_0022.JPG,735792.199,5710241.881,100.918,0.012,0.010,0.025
9,100_0030_0023.JPG,735797.812,5710209.808,101.169,0.012,0.011,0.023
9,100_0030_0024.JPG,735803.570,5710178.432,101.200,0.014,0.011,0.026
9,100_0030_0025.JPG,735809.320,5710147.544,101.146,0.017,0.014,0.030
9,100_0030_0026.JPG,735812.380,5710126.190,100.945,0.022,0.018,0.042
9,100_0030_0027.JPG,735798.154,5710127.672,100.881,0.024,0.019,0.038
9,100_0030_0028.JPG,735771.558,5710106.963,100.971,0.023,0.018,0.037
9,100_0030_0029.JPG,735764.365,5710102.308,101.066,0.020,0.021,0.047
9,100_0030_0030.JPG,735757.789,5710137.748,100.958,0.015,0.012,0.027
9,100_0030_0031.JPG,735751.936,5710168.691,101.036,0.013,0.010,0.026
9,100_0030_0032.JPG,735746.018,5710199.778,101.042,0.012,0.010,0.025
9,100_0030_0033.JPG,735740.110,5710230.752,101.085,0.014,0.011,0.025
9,100_0030_0034.JPG,735734.113,5710262.443,101.046,0.016,0.013,0.029
9,100_0030_0035.JPG,735728.996,5710285.932,100.850,0.021,0.017,0.035
9,100_0030_0036.JPG,735694.142,5710281.952,100.842,0.025,0.019,0.042
9,100_0030_0037.JPG,735677.804,5710279.209,101.040,0.023,0.018,0.037
9,100_0030_0038.JPG,735684.911,5710245.080,100.849,0.019,0.015,0.031
9,100_0030_0039.JPG,735690.439,5710213.140,101.132,0.015,0.012,0.027
9,100_0030_0040.JPG,735696.099,5710182.020,101.205,0.013,0.010,0.024
9,100_0030_0041.JPG,735701.938,5710150.562,101.120,0.012,0.010,0.024
9,100_0030_0042.JPG,735707.676,5710119.654,101.074,0.014,0.010,0.025
9,100_0030_0043.JPG,735713.598,5710088.206,101.083,0.016,0.013,0.028
9,100_0030_0044.JPG,735716.872,5710065.996,100.905,0.021,0.016,0.033
9,100_0030_0045.JPG,735689.317,5710045.561,100.847,0.024,0.019,0.038
9,100_0030_0046.JPG,735670.475,5710032.079,101.027,0.023,0.025,0.054
9,100_0030_0047.JPG,735664.110,5710067.524,100.971,0.019,0.015,0.032
9,100_0030_0048.JPG,735658.305,5710098.591,101.058,0.016,0.013,0.028
9,100_0030_0049.JPG,735652.367,5710129.893,101.097,0.013,0.011,0.024
9,100_0030_0050.JPG,735646.515,5710161.423,101.085,0.012,0.009,0.023
9,100_0030_0051.JPG,735640.761,5710192.362,101.095,0.014,0.011,0.029
9,100_0030_0052.JPG,735634.904,5710223.617,101.083,0.016,0.013,0.031
9,100_0030_0053.JPG,735630.232,5710245.705,100.856,0.021,0.017,0.042
9,100_0030_0054.JPG,735601.699,5710225.883,100.829,0.024,0.019,0.037
9,100_0030_0055.JPG,735583.594,5710212.044,101.065,0.023,0.018,0.037
9,100_0030_0056.JPG,735590.843,5710178.962,100.846,0.019,0.015,0.032
9,100_0030_0057.JPG,735596.169,5710146.656,101.192,0.016,0.014,0.034
9,100_0030_0058.JPG,735601.681,5710115.261,101.233,0.013,0.010,0.025
9,100_0030_0059.JPG,735607.397,5710083.515,101.119,0.012,0.009,0.023
9,100_0030_0060.JPG,735613.066,5710052.656,101.144,0.013,0.011,0.025
9,100_0030_0061.JPG,735618.909,5710021.467,101.120,0.016,0.013,0.031
9,100_0030_0062.JPG,735623.053,5709995.436,101.020,0.021,0.016,0.034
9,100_0030_0063.JPG,735600.118,5709970.656,100.801,0.024,0.023,0.050
9,100_0030_0064.JPG,735580.094,5709948.182,101.022,0.022,0.019,0.042
9,100_0030_0065.JPG,735579.674,5709949.986,100.878,0.023,0.019,0.043
9,100_0030_0066.JPG,735573.429,5709984.147,101.001,0.018,0.019,0.045
9,100_0030_0067.JPG,735567.734,5710015.263,101.016,0.015,0.013,0.032
9,100_0030_0068.JPG,735561.882,5710046.522,101.027,0.013,0.017,0.048
9,100_0030_0069.JPG,735555.968,5710077.976,101.027,0.012,0.014,0.037
9,100_0030_0070.JPG,735550.032,5710109.216,101.039,0.014,0.012,0.030
9,100_0030_0071.JPG,735544.238,5710140.201,101.080,0.017,0.018,0.042
9,100_0030_0072.JPG,735540.736,5710157.198,100.865,0.020,0.017,0.039
9,100_0030_0073.JPG,735523.952,5710127.530,100.949,0.024,0.025,0.055
9,100_0030_0074.JPG,735507.575,5710099.256,101.280,0.024,0.021,0.046
9,100_0030_0075.JPG,735500.445,5710086.134,101.188,0.022,0.019,0.044
9,100_0030_0076.JPG,735507.974,5710053.535,100.792,0.017,0.017,0.041
9,100_0030_0077.JPG,735513.516,5710020.883,101.120,0.014,0.012,0.029
9,100_0030_0078.JPG,735519.183,5709989.595,101.170,0.012,0.010,0.024
9,100_0030_0079.JPG,735525.038,5709958.459,101.152,0.012,0.010,0.026
9,100_0030_0080.JPG,735530.631,5709928.012,101.242,0.015,0.012,0.030
9,100_0030_0081.JPG,735531.255,5709921.449,100.945,0.018,0.014,0.031
9,100_0030_0082.JPG,735497.277,5709914.199,100.971,0.022,0.017,0.036
9,100_0030_0083.JPG,735480.401,5709910.968,101.174,0.023,0.020,0.043
9,100_0030_0084.JPG,735473.991,5709946.332,100.964,0.021,0.018,0.036
9,100_0030_0085.JPG,735468.091,5709977.884,101.053,0.019,0.020,0.046
9,100_0030_0086.JPG,735462.302,5710008.619,101.049,0.016,0.013,0.030
9,100_0030_0087.JPG,735457.154,5710032.470,100.848,0.012,0.016,0.046
9,100_0030_0088.JPG,735423.300,5710024.257,100.949,0.014,0.015,0.037
9,100_0030_0089.JPG,735406.855,5710018.931,101.097,0.018,0.014,0.031
9,100_0030_0090.JPG,735414.146,5709985.183,100.941,0.022,0.024,0.049
9,100_0030_0091.JPG,735419.674,5709953.288,101.222,0.024,0.025,0.054
9,100_0030_0092.JPG,735425.445,5709921.725,101.233,0.022,0.019,0.042
9,100_0030_0093.JPG,735428.788,5709899.247,100.974,0.021,0.022,0.050
9,100_0030_0094.JPG,735395.030,5709891.968,101.043,0.015,0.015,0.037
9,100_0030_0095.JPG,735378.089,5709888.720,101.110,0.012,0.014,0.036
9,100_0030_0096.JPG,735371.683,5709924.068,100.913,0.015,0.019,0.050
9,100_0030_0097.JPG,735365.878,5709955.057,100.978,0.017,0.014,0.032
9,100_0030_0098.JPG,735360.035,5709986.320,101.103,0.019,0.015,0.032
9,100_0030_0099.JPG,735355.672,5710006.357,100.919,0.024,0.022,0.048
9,100_0030_0100.JPG,735321.753,5709997.991,100.958,0.022,0.019,0.042
9,100_0030_0101.JPG,735305.496,5709993.050,101.098,0.020,0.016,0.034
9,100_0030_0102.JPG,735312.423,5709959.025,100.936,0.016,0.016,0.039
9,100_0030_0103.JPG,735317.995,5709926.906,101.185,0.013,0.010,0.026
9,100_0030_0104.JPG,735323.757,5709895.734,101.244,0.012,0.012,0.031
9,100_0030_0105.JPG,735326.354,5709877.137,100.940,0.014,0.015,0.036
9,100_0030_0106.JPG,735292.010,5709872.819,101.003,0.019,0.015,0.033
9,100_0030_0107.JPG,735274.819,5709871.164,101.164,0.023,0.019,0.043
9,100_0030_0108.JPG,735268.310,5709906.478,101.014,0.023,0.021,0.046
9,100_0030_0109.JPG,735262.458,5709937.591,101.100,0.023,0.024,0.053
9,100_0030_0110.JPG,735256.596,5709968.641,101.096,0.020,0.016,0.038
9,100_0030_0111.JPG,735252.713,5709985.957,100.859,0.018,0.021,0.056
9,100_0030_0112.JPG,735217.835,5709984.173,101.012,0.013,0.011,0.024
9,100_0030_0113.JPG,735200.834,5709982.418,101.195,0.014,0.014,0.038
9,100_0030_0114.JPG,735207.926,5709948.246,101.001,0.019,0.019,0.044
9,100_0030_0115.JPG,735213.428,5709915.992,101.268,0.020,0.017,0.038
9,100_0030_0116.JPG,735219.010,5709885.217,101.356,0.024,0.022,0.048
9,100_0030_0117.JPG,735221.409,5709867.416,101.064,0.023,0.021,0.044
9,100_0030_0118.JPG,735187.044,5709865.477,100.994,0.019,0.015,0.033
9,100_0030_0119.JPG,735169.249,5709864.856,101.199,0.016,0.013,0.028
9,100_0030_0120.JPG,735162.928,5709900.032,100.898,0.013,0.010,0.024
9,100_0030_0121.JPG,735157.038,5709930.977,101.016,0.013,0.010,0.026
9,100_0030_0122.JPG,735151.083,5709962.337,101.058,0.014,0.011,0.024
9,100_0030_0123.JPG,735147.410,5709978.953,100.778,0.018,0.014,0.029
9,100_0030_0124.JPG,735115.320,5709964.861,100.919,0.024,0.019,0.043
9,100_0030_0125.JPG,735098.897,5709956.565,101.067,0.029,0.031,0.075
9,100_0030_0126.JPG,735105.987,5709922.480,100.830,0.021,0.019,0.041
9,100_0030_0127.JPG,735111.457,5709890.713,101.184,0.020,0.020,0.045
9,100_0030_0128.JPG,735116.562,5709861.805,101.149,0.015,0.011,0.025
9,100_0030_0129.JPG,735115.928,5709860.851,100.893,0.013,0.011,0.024
9,100_0030_0130.JPG,735090.837,5709858.615,101.064,0.013,0.010,0.024
9,100_0030_0131.JPG,735073.830,5709829.363,101.080,0.018,0.015,0.034
9,100_0030_0132.JPG,735070.458,5709824.773,101.055,0.022,0.022,0.049
9,100_0030_0133.JPG,735063.903,5709860.470,101.020,0.022,0.019,0.041
9,100_0030_0134.JPG,735058.175,5709891.176,101.119,0.022,0.018,0.036
9,100_0030_0135.JPG,735052.283,5709922.040,101.190,0.023,0.021,0.045
9,100_0030_0136.JPG,735049.831,5709932.574,100.892,0.018,0.015,0.033
9,100_0030_0137.JPG,735029.307,5709904.670,100.941,0.014,0.011,0.024
9,100_0030_0138.JPG,735010.569,5709879.185,101.323,0.013,0.011,0.025
9,100_0030_0139.JPG,735007.586,5709874.227,101.116,0.013,0.011,0.026
9,100_0030_0140.JPG,735014.890,5709840.818,100.802,0.016,0.013,0.029
9,100_0030_0141.JPG,735020.426,5709808.787,101.141,0.019,0.016,0.035
9,100_0030_0142.JPG,735025.604,5709779.435,101.206,0.021,0.019,0.036
9,100_0030_0143.JPG,735025.712,5709777.761,100.926,0.025,0.020,0.045
9,100_0030_0144.JPG,735007.890,5709808.024,101.118,0.021,0.017,0.034
9,100_0030_0145.JPG,735001.800,5709819.285,101.050,0.019,0.015,0.033
9,100_0030_0146.JPG,735037.046,5709826.128,101.073,0.014,0.011,0.026
9,100_0030_0147.JPG,735067.524,5709831.736,101.113,0.012,0.011,0.026
9,100_0030_0148.JPG,735075.277,5709833.750,100.963,0.013,0.011,0.023
9,100_0030_0149.JPG,735044.597,5709852.020,100.961,0.018,0.018,0.041
9,100_0030_0150.JPG,735017.054,5709867.622,101.229,0.019,0.017,0.036
9,100_0030_0151.JPG,735007.439,5709873.760,100.887,0.021,0.019,0.040
9,100_0030_0152.JPG,735042.901,5709880.426,100.983,0.024,0.022,0.047
9,100_0030_0153.JPG,735074.106,5709886.261,101.034,0.021,0.018,0.038
9,100_0030_0154.JPG,735105.129,5709891.954,101.108,0.020,0.020,0.045
9,100_0030_0155.JPG,735136.806,5709897.803,101.142,0.017,0.017,0.039
9,100_0030_0156.JPG,735167.851,5709903.540,101.108,0.013,0.012,0.027
9,100_0030_0157.JPG,735199.201,5709909.303,101.096,0.012,0.013,0.036
